date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,symbol
2019-02-28,305.42,324.24,288.77,319.88,21.3253,128550254.0,0.0,TSLA
2019-01-31,306.1,352.0,279.28,307.02,20.468,175660650.0,0.0,TSLA
2018-12-31,360.0,379.49,294.09,332.8,22.1867,146451183.0,0.0,TSLA
2018-11-30,338.26,366.75,325.0,350.48,23.3653,133019067.0,0.0,TSLA
2018-10-31,305.77,347.16,247.77,337.32,22.488,286360727.0,0.0,TSLA
2018-09-28,296.94,314.96,252.25,264.77,17.6513,196075479.0,0.0,TSLA
2018-08-31,297.99,387.46,288.2,301.66,20.1107,277360157.0,0.0,TSLA
2018-07-31,360.07,364.78,286.13,298.14,19.876,172357228.0,0.0,TSLA
2018-06-29,285.86,373.73,283.84,342.95,22.8633,213424960.0,0.0,TSLA
2018-05-31,293.51,312.99,273.42,284.73,18.982,155577968.0,0.0,TSLA
2018-04-30,256.26,309.5,244.59,293.9,19.5933,190345295.0,0.0,TSLA
2018-03-29,345.01,348.67,248.21,266.13,17.742,156356878.0,0.0,TSLA
2018-02-28,351.0,359.99,294.76,343.06,22.8707,106577192.0,0.0,TSLA
2018-01-31,312.0,360.5,305.68,354.31,23.6207,122930471.0,0.0,TSLA
2017-12-29,305.44,347.44,300.0,311.35,20.7567,109078772.0,0.0,TSLA
2017-11-30,332.25,332.6089,292.63,308.85,20.59,146728325.0,0.0,TSLA
2017-10-31,342.52,363.0,316.66,331.53,22.102,121524280.0,0.0,TSLA
2017-09-29,356.12,389.61,335.4,341.1,22.74,110620352.0,0.0,TSLA
2017-08-31,323.0,370.0,311.22,355.9,23.7267,132609393.0,0.0,TSLA
2017-07-31,370.24,371.35,303.13,323.47,21.5647,180152458.0,0.0,TSLA
2017-06-30,344.0,386.99,334.21,361.61,24.1073,183792656.0,0.0,TSLA
2017-05-31,314.88,342.89,290.7601,341.01,22.734,145440756.0,0.0,TSLA
2017-04-28,286.9,314.8,284.58,314.07,20.938,116249563.0,0.0,TSLA
2017-03-31,254.18,282.0,242.781,278.3,18.5533,107048530.0,0.0,TSLA
2017-02-28,253.05,287.39,242.01,249.99,16.666,119540302.0,0.0,TSLA
2017-01-31,214.86,258.46,210.96,251.93,16.7953,100683220.0,0.0,TSLA
2016-12-30,188.25,223.8,180.0,213.69,14.246,87993345.0,0.0,TSLA
2016-11-30,198.04,199.35,178.19,189.4,12.6267,98886097.0,0.0,TSLA
2016-10-31,212.3,215.6688,192.0,197.73,13.182,92133590.0,0.0,TSLA
2016-09-30,209.01,211.0999,193.45,204.03,13.602,70644512.0,0.0,TSLA
2016-08-31,235.5,236.63,208.65,212.01,14.134,62291339.0,0.0,TSLA
2016-07-29,206.14,235.28,206.0,234.79,15.6527,74068654.0,0.0,TSLA
2016-06-30,221.48,240.845,187.87,212.28,14.152,121687759.0,0.0,TSLA
2016-05-31,241.5,243.19,203.6572,223.23,14.882,103313344.0,0.0,TSLA
2016-04-29,244.825,269.34,233.25,240.76,16.0507,135507264.0,0.0,TSLA
2016-03-31,194.25,239.88,181.5,229.77,15.318,102729544.0,0.0,TSLA
2016-02-29,188.76,199.52,141.05,191.93,12.7953,133705697.0,0.0,TSLA
2016-01-29,230.72,231.38,182.41,191.2,12.7467,79247152.0,0.0,TSLA
2015-12-31,231.06,243.634,214.87,240.01,16.0007,59852189.0,0.0,TSLA
2015-11-30,208.92,234.5843,205.8,230.26,15.3507,78487987.0,0.0,TSLA
2015-10-30,247.51,249.84,202.0,206.93,13.7953,100854710.0,0.0,TSLA
2015-09-30,240.34,271.57,236.97,248.4,16.56,80218666.0,0.0,TSLA
2015-08-31,266.29,271.0,195.0,249.06,16.604,113858937.0,0.0,TSLA
2015-07-31,271.11,286.65,250.79,266.15,17.7433,80060910.0,0.0,TSLA
2015-06-30,251.41,271.41,245.68,268.26,17.884,65473162.0,0.0,TSLA
2015-05-29,229.94,252.8677,220.25,250.8,16.72,89127783.0,0.0,TSLA
2015-04-30,188.7,238.75,186.05,226.05,15.07,98945034.0,0.0,TSLA
2015-03-31,202.7,206.19,181.4,188.77,12.5847,122990032.0,0.0,TSLA
2015-02-27,203.97,225.48,193.28,203.34,13.556,106717638.0,0.0,TSLA
2015-01-30,222.87,223.25,185.0,203.6,13.5733,90121332.0,0.0,TSLA
2014-12-31,241.16,242.47,192.65,222.41,14.8273,127100337.0,0.0,TSLA
2014-11-28,243.0,259.99,228.5,244.52,16.3013,107731050.0,0.0,TSLA
2014-10-31,242.2,265.54,217.32,241.7,16.1133,152148180.0,0.0,TSLA
2014-09-30,275.5,291.42,240.1249,242.68,16.1787,132773043.0,0.0,TSLA
2014-08-29,226.09,272.0,226.0,269.7,17.98,114710400.0,0.0,TSLA
2014-07-31,242.46,243.44,213.6,223.3,14.8867,107871700.0,0.0,TSLA
2014-06-30,207.33,244.49,199.251,240.06,16.004,123238200.0,0.0,TSLA
2014-05-30,207.08,218.6596,177.22,207.77,13.8513,134810100.0,0.0,TSLA
2014-04-30,209.02,235.73,184.32,207.89,13.8593,165207800.0,0.0,TSLA
2014-03-31,237.26,260.0,203.0,208.45,13.8967,166685600.0,0.0,TSLA
2014-02-28,182.89,265.0,169.36,244.81,16.3207,225954100.0,0.0,TSLA
2014-01-31,149.8,186.0,136.671,181.41,12.094,183932300.0,0.0,TSLA
2013-12-31,126.35,158.0,123.931,150.429,10.0286,197637900.0,0.0,TSLA
2013-11-29,163.0,181.43,116.1,127.28,8.4853,308388500.0,0.0,TSLA
2013-10-31,193.96,194.23,153.0,159.94,10.6627,258454800.0,0.0,TSLA
2013-09-30,173.4,194.5,158.51,193.37,12.8913,171210600.0,0.0,TSLA
2013-08-30,135.0,173.0,132.36,169.0,11.2667,259266600.0,0.0,TSLA
2013-07-31,109.36,137.49,104.5,134.28,8.952,229528200.0,0.0,TSLA
2013-06-28,97.62,110.25,88.25,107.36,7.1573,179114700.0,0.0,TSLA
2013-05-31,55.99,114.9,53.0,97.76,6.5173,331220900.0,0.0,TSLA
2013-04-30,42.36,58.18,40.2105,53.99,3.5993,81548100.0,0.0,TSLA
2013-03-28,35.0,39.49,34.25,37.89,2.526,29655000.0,0.0,TSLA
2013-02-28,38.17,40.0,33.8,34.83,2.322,44256000.0,0.0,TSLA
2013-01-31,35.0,38.71,32.11,37.51,2.5007,28464600.0,0.0,TSLA
2012-12-31,33.89,35.8,32.75,33.87,2.258,21714300.0,0.0,TSLA
2012-11-30,28.25,34.29,28.2,33.82,2.2547,23760900.0,0.0,TSLA
2012-10-31,29.5,30.1,26.86,28.1314,1.8754,17620900.0,0.0,TSLA
2012-09-28,28.52,32.78,27.295,29.28,1.952,33295100.0,0.0,TSLA
2012-08-31,27.99,31.3,25.52,28.52,1.9013,24482100.0,0.0,TSLA
2012-07-31,31.35,36.0,27.21,27.42,1.828,32543400.0,0.0,TSLA
2012-06-29,28.53,34.5,27.11,31.29,2.086,26127100.0,0.0,TSLA
2012-05-31,33.13,34.68,26.83,29.5,1.9667,34185300.0,0.0,TSLA
2012-04-30,37.33,38.4696,31.0,33.13,2.2087,22752900.0,0.0,TSLA
2012-03-30,33.51,39.95,32.62,37.24,2.4827,22163500.0,0.0,TSLA
2012-02-29,29.07,34.97,29.0,33.41,2.2273,23193600.0,0.0,TSLA
2012-01-31,28.94,30.0,22.64,29.07,1.938,25609900.0,0.0,TSLA
2011-12-30,32.57,35.0,26.03,28.56,1.904,21128500.0,0.0,TSLA
2011-11-30,28.39,35.0,28.0,32.74,2.1827,25846800.0,0.0,TSLA
2011-10-31,24.95,30.0,22.93,29.37,1.958,21662600.0,0.0,TSLA
2011-09-30,24.66,26.99,22.29,24.39,1.626,18021500.0,0.0,TSLA
2011-08-31,28.67,29.2,21.5,24.74,1.6493,27215700.0,0.0,TSLA
2011-07-29,29.07,30.44,26.63,28.17,1.878,21102100.0,0.0,TSLA
2011-06-30,30.0,31.5,25.5,29.13,1.942,39727300.0,0.0,TSLA
2011-05-31,27.6,30.28,25.52,30.14,2.0093,30348800.0,0.0,TSLA
2011-04-29,27.45,28.18,24.2,27.6,1.84,29894900.0,0.0,TSLA
2011-03-31,24.05,28.71,21.77,27.75,1.85,32563300.0,0.0,TSLA
2011-02-28,24.31,25.49,21.11,23.89,1.5927,29303500.0,0.0,TSLA
2011-01-31,26.84,28.71,22.37,24.1,1.6067,28420100.0,0.0,TSLA
2010-12-31,35.87,36.42,25.0,26.63,1.7753,36892900.0,0.0,TSLA
2010-11-30,21.94,36.0,21.05,35.33,2.3553,28315100.0,0.0,TSLA
2010-10-29,20.69,21.87,20.0,21.84,1.456,6547800.0,0.0,TSLA
2010-09-30,19.62,23.16,19.5,20.405,1.3603,18045900.0,0.0,TSLA
2010-08-31,20.5,22.18,17.39,19.48,1.2987,15038200.0,0.0,TSLA
2010-07-30,25.0,25.92,14.98,19.94,1.3293,64575800.0,0.0,TSLA
2024-05-31,850.77,1158.1915,812.5456,1096.33,1096.33,964797076.0,0.04,NVDA
2024-04-30,902.99,922.25,756.06,864.02,863.9899,1004973847.0,0.0,NVDA
2024-03-28,800.0,974.0,794.3503,903.56,903.5285,1210961732.0,0.04,NVDA
2024-02-29,621.0,823.94,616.5,791.12,791.0556,1107789923.0,0.0,NVDA
2024-01-31,492.44,634.93,473.2,615.27,615.2199,969880029.0,0.0,NVDA
2023-12-29,465.25,504.3299,450.1,495.22,495.1797,739627720.0,0.04,NVDA
2023-11-30,408.84,505.48,408.69,467.7,467.6218,914975019.0,0.0,NVDA
2023-10-31,440.3,476.09,392.3001,407.8,407.7318,1014241343.0,0.0,NVDA
2023-09-29,497.62,498.0,409.8,434.99,434.9172,858010319.0,0.04,NVDA
2023-08-31,464.595,502.66,403.11,493.55,493.4255,1363638357.0,0.0,NVDA
2023-07-31,425.17,480.88,413.46,467.29,467.1721,870901174.0,0.0,NVDA
2023-06-30,384.89,439.9,373.56,423.02,422.9133,1052802408.0,0.04,NVDA
2023-05-31,278.4,419.38,272.4,378.34,378.2042,1169406527.0,0.0,NVDA
2023-04-28,275.09,281.1,262.2,277.49,277.3904,742662535.0,0.0,NVDA
2023-03-31,231.92,278.3431,222.97,277.77,277.6703,1126657651.0,0.04,NVDA
2023-02-28,196.91,238.88,196.11,232.16,232.0368,1039409020.0,0.0,NVDA
2023-01-31,148.51,206.28,140.34,195.37,195.2663,945495814.0,0.0,NVDA
2022-12-30,169.99,187.9,138.84,146.14,146.0625,894615121.0,0.0,NVDA
2022-11-30,138.11,169.98,129.56,169.23,169.1402,1060101416.0,0.04,NVDA
2022-10-31,123.47,138.5,108.13,134.97,134.8665,1255185787.0,0.0,NVDA
2022-09-30,142.09,145.47,119.4601,121.39,121.2969,1312616395.0,0.04,NVDA
2022-08-31,181.82,192.74,149.5851,150.94,150.7803,1206915173.0,0.0,NVDA
2022-07-29,148.99,182.44,140.55,181.63,181.4378,1056635538.0,0.0,NVDA
2022-06-30,187.24,196.19,148.62,151.59,151.4296,1055676405.0,0.04,NVDA
2022-05-31,185.405,204.0,155.67,186.72,186.4824,1383046898.0,0.0,NVDA
2022-04-29,273.75,275.58,182.9,185.47,185.234,1109910745.0,0.0,NVDA
2022-03-31,242.91,289.46,206.5,272.86,272.5128,1163311421.0,0.04,NVDA
2022-02-28,251.04,269.2499,208.9,243.85,243.4995,1064192509.0,0.0,NVDA
2022-01-31,298.15,307.11,208.88,244.86,244.5081,1067591645.0,0.0,NVDA
2021-12-31,332.1947,332.8934,271.45,294.11,293.6873,1105975362.0,0.04,NVDA
2021-11-30,256.49,346.47,252.27,326.76,326.2488,1079213759.0,0.0,NVDA
2021-10-29,207.5,257.09,195.55,255.67,255.27,497107602.0,0.0,NVDA
2021-09-30,224.85,229.86,204.67,207.16,206.8359,499956172.0,0.0,NVDA
2021-08-31,197.0,230.43,187.62,223.85,223.4998,641440828.0,0.04,NVDA
2021-07-30,805.0,835.0,181.64,194.99,194.6502,371371175.0,0.0,NVDA
2021-06-30,650.8,806.5,636.13,800.1,199.6764,256748671.0,0.16,NVDA
2021-05-28,605.0,651.099,538.36,649.78,162.1245,176367494.0,0.0,NVDA
2021-04-30,542.89,648.566,540.45,600.38,149.7989,167976641.0,0.0,NVDA
2021-03-31,555.0,557.0,462.66,533.93,133.2192,191236844.0,0.16,NVDA
2021-02-26,522.1335,614.9,516.11,548.58,136.8307,166258921.0,0.0,NVDA
2021-01-29,524.17,559.9743,503.44,519.59,129.5998,153776622.0,0.0,NVDA
2020-12-31,539.69,549.25,510.527,522.2,130.2509,128016408.0,0.16,NVDA
2020-11-30,506.31,587.66,495.8,536.06,133.668,189808791.0,0.0,NVDA
2020-10-30,550.32,573.9399,492.0,501.36,125.0155,200593091.0,0.0,NVDA
2020-09-30,539.2,589.0699,468.17,541.22,134.9547,396511776.0,0.16,NVDA
2020-08-31,429.3,543.0,428.61,534.98,133.3601,241733886.0,0.0,NVDA
2020-07-31,380.83,431.69,376.52,424.59,105.842,202608883.0,0.0,NVDA
2020-06-30,353.33,385.7,346.32,379.91,94.7042,243002408.0,0.16,NVDA
2020-05-29,284.35,367.27,280.84,355.02,88.4592,312360731.0,0.0,NVDA
2020-04-30,255.65,304.2,238.39,292.28,72.8265,282017179.0,0.0,NVDA
2020-03-31,276.9,284.89,180.68,263.6,65.6804,394309113.0,0.0,NVDA
2020-02-28,235.7,316.32,235.45,270.07,67.2925,296379863.0,0.16,NVDA
2020-01-31,238.75,259.5,231.27,236.43,58.8732,152923749.0,0.0,NVDA
2019-12-31,216.46,241.81,200.37,235.3,58.5918,164328924.0,0.0,NVDA
2019-11-29,199.6,221.41,198.59,216.74,53.9702,183460462.0,0.16,NVDA
2019-10-31,175.0,208.9,170.13,201.02,50.0191,194847227.0,0.0,NVDA
2019-09-30,164.58,188.4,163.25,174.07,43.3133,160186748.0,0.0,NVDA
2019-08-30,169.14,173.45,147.39,167.51,41.681,238715294.0,0.16,NVDA
2019-07-31,172.57,178.89,155.0,168.72,41.9404,210468645.0,0.0,NVDA
2019-06-28,135.91,165.37,132.6,164.23,40.8243,205833345.0,0.0,NVDA
2019-05-31,183.11,184.87,135.39,135.46,33.6726,279518852.0,0.16,NVDA
2019-04-30,183.26,193.47,173.3,181.0,44.9413,236076606.0,0.0,NVDA
2019-03-29,156.27,185.0,144.8,179.56,44.5837,301712810.0,0.0,NVDA
2019-02-28,144.5,165.28,142.58,154.26,38.3019,286143490.0,0.16,NVDA
2019-01-31,130.64,160.88,127.69,143.75,35.6553,421791107.0,0.0,NVDA
2018-12-31,172.6,174.68,124.46,133.5,33.113,311279473.0,0.0,NVDA
2018-11-30,212.3,222.0,133.31,163.43,40.5367,404058585.0,0.16,NVDA
2018-10-31,284.16,292.76,176.01,210.83,52.2406,324449489.0,0.0,NVDA
2018-09-28,280.15,285.22,258.68,281.02,69.6326,158504898.0,0.0,NVDA
2018-08-31,246.13,281.72,238.72,280.68,69.5484,272951421.0,0.15,NVDA
2018-07-31,234.09,256.6,233.26,244.86,60.64,158081687.0,0.0,NVDA
2018-06-29,254.0,269.2,235.01,236.9,58.6687,219638498.0,0.0,NVDA
2018-05-31,224.57,260.5,222.2,252.19,62.4553,299456113.0,0.15,NVDA
2018-04-30,228.74,239.25,210.3,224.9,55.6632,278676971.0,0.0,NVDA
2018-03-29,241.91,254.5,217.0,231.59,57.319,350302126.0,0.0,NVDA
2018-02-28,238.52,251.97,204.0,242.0,59.8954,358836498.0,0.15,NVDA
2018-01-31,195.78,249.27,194.5,245.8,60.7983,275174934.0,0.0,NVDA
2017-12-29,199.31,200.3,180.58,193.5,47.862,249998757.0,0.0,NVDA
2017-11-30,209.35,218.67,191.23,200.71,49.6453,288285133.0,0.15,NVDA
2017-10-31,180.8,207.89,177.0,206.81,51.1185,282241671.0,0.0,NVDA
2017-09-29,169.95,191.2,162.71,178.77,44.1877,354779197.0,0.0,NVDA
2017-08-31,162.125,174.56,152.91,169.44,41.8815,356899929.0,0.14,NVDA
2017-07-31,145.05,169.927,138.58,162.51,40.134,382121590.0,0.0,NVDA
2017-06-30,144.99,168.5,142.11,144.56,35.701,578458277.0,0.0,NVDA
2017-05-31,104.74,147.0,102.31,144.35,35.6492,469403432.0,0.14,NVDA
2017-04-28,108.95,109.65,95.49,104.3,25.7318,238801668.0,0.0,NVDA
2017-03-31,103.79,110.0,95.17,108.93,26.8741,357243119.0,0.0,NVDA
2017-02-28,110.58,120.92,95.7,101.48,25.0361,355169590.0,0.14,NVDA
2017-01-31,104.4,111.89,99.11,109.18,26.9017,334936385.0,0.0,NVDA
2016-12-30,92.1,119.93,84.77,106.74,26.3005,452055630.0,0.0,NVDA
2016-11-30,71.42,95.2499,66.575,92.2,22.7179,319186695.0,0.14,NVDA
2016-10-31,68.52,72.95,63.7,71.16,17.5076,163789051.0,0.0,NVDA
2016-09-30,61.39,69.19,57.315,68.52,16.8581,216644185.0,0.0,NVDA
2016-08-31,57.34,63.4964,55.5,61.34,15.0916,232628024.0,0.115,NVDA
2016-07-29,46.75,57.25,46.03,57.1,14.0228,180251256.0,0.0,NVDA
2016-06-30,46.5,48.54,44.57,47.01,11.5448,204978756.0,0.0,NVDA
2016-05-31,35.87,46.815,34.4,46.72,11.4736,259213398.0,0.115,NVDA
2016-04-29,35.41,37.46,34.63,35.53,8.7035,168356804.0,0.0,NVDA
2016-03-31,31.44,36.25,31.04,35.63,8.728,164224972.0,0.0,NVDA
2016-02-29,29.26,32.1162,24.75,31.36,7.682,225001134.0,0.115,NVDA
2016-01-29,32.29,33.44,26.45,29.29,7.1487,203476313.0,0.0,NVDA
2015-12-31,32.0,33.94,31.97,32.96,8.0444,140690850.0,0.0,NVDA
2015-11-30,28.46,31.94,27.63,31.72,7.7418,183626266.0,0.115,NVDA
2015-10-30,24.65,28.78,23.47,28.37,6.8986,201349013.0,0.0,NVDA
2015-09-30,21.83,24.68,21.4,24.64,5.9916,161618932.0,0.0,NVDA
2015-08-31,20.11,23.95,19.85,22.48,5.4664,236729390.0,0.0975,NVDA
2015-07-31,20.61,20.9,19.09,19.95,4.8307,137012807.0,0.0,NVDA
2015-06-30,22.27,22.6001,19.97,20.11,4.8695,183345778.0,0.0,NVDA
2015-05-29,22.38,22.88,20.38,22.13,5.3586,177033827.0,0.0975,NVDA
2015-04-30,21.01,22.83,20.65,22.195,5.3496,123367642.0,0.0,NVDA
2015-03-31,22.0,23.605,20.46,20.925,5.0435,182761992.0,0.0,NVDA
2015-02-27,19.32,22.5,18.94,22.06,5.317,104839455.0,0.085,NVDA
2015-01-30,20.13,20.745,19.08,19.205,4.6113,103475561.0,0.0,NVDA
2014-12-31,20.88,21.25,19.1,20.05,4.8142,106485166.0,0.0,NVDA
2014-11-28,19.99,21.09,19.375,20.97,5.0351,116079517.0,0.085,NVDA
2014-10-31,18.48,19.55,16.77,19.54,4.6719,165190718.0,0.0,NVDA
2014-09-30,19.5,20.15,18.2236,18.45,4.4113,137771496.0,0.0,NVDA
2014-08-29,17.5,19.49,17.34,19.45,4.6504,151996300.0,0.085,NVDA
2014-07-31,18.52,19.6,17.415,17.5,4.1659,156725900.0,0.0,NVDA
2014-06-30,19.06,19.73,18.23,18.54,4.4135,131928300.0,0.0,NVDA
2014-05-30,18.75,19.13,17.71,19.0,4.523,140315000.0,0.085,NVDA
2014-04-30,18.48,19.46,17.88,18.47,4.3764,173425200.0,0.0,NVDA
2014-03-31,17.97,18.97,17.56,17.91,4.2437,180449700.0,0.0,NVDA
2014-02-28,15.81,19.05,15.32,18.38,4.3551,193064200.0,0.085,NVDA
2014-01-31,15.92,16.44,15.33,15.7,3.7033,135526300.0,0.0,NVDA
2013-12-31,15.54,16.1,14.9,16.02,3.7787,154199400.0,0.0,NVDA
2013-11-29,15.27,16.315,14.52,15.6,3.6797,165736900.0,0.085,NVDA
2013-10-31,15.58,16.01,15.0,15.189,3.5631,144315300.0,0.0,NVDA
2013-09-30,14.79,16.1,14.67,15.56,3.6501,120498300.0,0.0,NVDA
2013-08-30,14.49,15.4,14.11,14.75,3.4601,191658384.0,0.075,NVDA
2013-07-31,14.14,14.78,13.96,14.435,3.3693,130749800.0,0.0,NVDA
2013-06-28,14.49,15.48,13.83,14.04,3.2771,232392700.0,0.0,NVDA
2013-05-31,13.77,14.98,13.52,14.47,3.3775,207288500.0,0.075,NVDA
2013-04-30,12.8,13.77,12.04,13.77,3.198,234651900.0,0.0,NVDA
2013-03-28,12.57,13.0,12.32,12.83,2.9797,165342700.0,0.0,NVDA
2013-02-28,12.36,12.85,12.05,12.66,2.9402,247542000.0,0.075,NVDA
2013-01-31,12.56,13.19,11.91,12.26,2.8302,229540300.0,0.0,NVDA
2012-12-31,12.12,12.81,11.7,12.26,2.8302,200933500.0,0.0,NVDA
2012-11-30,12.04,13.08,11.15,11.97,2.7632,249640300.0,0.075,NVDA
2012-10-31,13.4,13.8,11.83,11.975,2.7465,203394300.0,0.0,NVDA
2012-09-28,13.8,14.09,12.95,13.34,3.0595,218736200.0,0.0,NVDA
2012-08-31,13.62,15.22,13.1,14.03,3.2178,247928100.0,0.0,NVDA
2012-07-31,13.89,13.9,12.16,13.54,3.1054,212496800.0,0.0,NVDA
2012-06-29,12.17,13.85,11.63,13.82,3.1696,288234200.0,0.0,NVDA
2012-05-31,12.93,13.68,11.825,12.43,2.8508,284250300.0,0.0,NVDA
2012-04-30,15.36,15.4899,12.75,13.0,2.9815,238773100.0,0.0,NVDA
2012-03-30,15.21,15.6,14.24,15.395,3.5308,258131100.0,0.0,NVDA
2012-02-29,14.94,16.9,14.73,15.15,3.4746,326957400.0,0.0,NVDA
2012-01-31,14.3,15.24,13.5,14.77,3.3875,289916700.0,0.0,NVDA
2011-12-30,15.5,16.05,13.11,13.86,3.1788,243558500.0,0.0,NVDA
2011-11-30,14.26,15.67,13.5,15.63,3.5847,404150800.0,0.0,NVDA
2011-10-31,12.35,15.89,11.47,14.8,3.3944,371284100.0,0.0,NVDA
2011-09-30,13.49,16.1,12.38,12.51,2.8692,502118500.0,0.0,NVDA
2011-08-31,14.15,15.38,11.65,13.31,3.0526,564297600.0,0.0,NVDA
2011-07-29,15.94,16.28,13.59,13.83,3.1719,363791400.0,0.0,NVDA
2011-06-30,19.95,19.98,14.86,15.935,3.6547,398844600.0,0.0,NVDA
2011-05-31,20.42,20.52,17.12,20.04,4.5962,429062900.0,0.0,NVDA
2011-04-29,18.7,20.44,16.83,20.0,4.587,383051800.0,0.0,NVDA
2011-03-31,22.7,22.99,17.01,18.46,4.2338,689939500.0,0.0,NVDA
2011-02-28,24.13,26.17,21.78,22.66,5.1971,600644100.0,0.0,NVDA
2011-01-31,15.52,25.05,15.42,23.92,5.486,818422100.0,0.0,NVDA
2010-12-31,13.88,15.42,13.86,15.4,3.532,280103400.0,0.0,NVDA
2010-11-30,12.1,13.84,11.94,13.609,3.1212,363482500.0,0.0,NVDA
2010-10-29,11.85,12.24,10.38,12.0205,2.7569,395079600.0,0.0,NVDA
2010-09-30,9.47,12.36,9.34,11.682,2.6793,438329100.0,0.0,NVDA
2010-08-31,9.35,10.25,8.65,9.325,2.1387,485321400.0,0.0,NVDA
2010-07-30,10.24,11.48,8.92,9.19,2.1077,480914200.0,0.0,NVDA
2010-06-30,12.96,13.11,10.2087,10.21,2.3417,342314800.0,0.0,NVDA
2010-05-28,15.79,15.88,11.85,13.14,3.0137,519318000.0,0.0,NVDA
2010-04-30,17.48,18.13,15.7,15.71,3.6031,427749500.0,0.0,NVDA
2010-03-31,16.21,18.34,16.08,17.4,3.9907,293695400.0,0.0,NVDA
2010-02-26,15.45,17.9,15.32,16.2,3.7155,321533100.0,0.0,NVDA
2010-01-29,18.51,18.96,15.15,15.39,3.5297,322462300.0,0.0,NVDA
2009-12-31,13.13,18.95,13.06,18.68,4.2843,409291700.0,0.0,NVDA
2009-11-30,11.94,13.91,11.56,13.06,2.9953,321455400.0,0.0,NVDA
2009-10-30,14.98,14.98,11.9,11.96,2.743,387967700.0,0.0,NVDA
2009-09-30,14.51,16.58,13.95,15.03,3.4471,301908400.0,0.0,NVDA
2009-08-31,13.24,15.03,12.72,14.52,3.3302,330673100.0,0.0,NVDA
2009-07-31,11.36,13.21,9.71,12.93,2.9655,399868700.0,0.0,NVDA
2009-06-30,10.55,12.2,10.085,11.29,2.5894,366978000.0,0.0,NVDA
2009-05-29,11.45,12.39,8.33,10.43,2.3921,535113300.0,0.0,NVDA
2009-04-30,9.74,12.08,9.37,11.48,2.6329,440717600.0,0.0,NVDA
2009-03-31,7.95,11.85,7.47,9.86,2.2614,554715300.0,0.0,NVDA
2009-02-27,7.83,9.97,7.21,8.28,1.899,407576600.0,0.0,NVDA
2009-01-30,8.07,9.43,7.08,7.95,1.8233,381683000.0,0.0,NVDA
2008-12-31,7.17,9.45,6.74,8.07,1.8509,291967300.0,0.0,NVDA
2008-11-28,8.95,9.11,5.75,7.47,1.7132,305049200.0,0.0,NVDA
2008-10-31,10.55,10.74,5.97,8.76,2.0091,511119300.0,0.0,NVDA
2008-09-30,12.85,12.96,8.8,10.71,2.4563,493061400.0,0.0,NVDA
2008-08-29,11.14,14.12,10.55,12.64,2.899,466137200.0,0.0,NVDA
2008-07-31,18.55,18.78,10.7,11.44,2.6238,569047700.0,0.0,NVDA
2008-06-30,24.7,25.35,18.59,18.72,4.2934,429096400.0,0.0,NVDA
2008-05-30,20.8,25.31,20.7,24.7,5.6649,509841300.0,0.0,NVDA
2008-04-30,20.38,21.06,17.61,20.55,4.7131,415607700.0,0.0,NVDA
2008-03-31,21.36,21.67,17.31,19.79,4.5388,398398200.0,0.0,NVDA
2008-02-29,24.54,27.59,21.16,21.39,4.9058,340753600.0,0.0,NVDA
2008-01-31,34.12,34.25,22.33,24.59,5.6397,387405800.0,0.0,NVDA
2007-12-31,32.0,36.4,31.35,34.02,7.8025,189535800.0,0.0,NVDA
2007-11-30,34.83,38.2,29.11,31.54,7.2337,301416700.0,0.0,NVDA
2007-10-31,36.65,39.67,32.56,35.38,8.1144,266724100.0,0.0,NVDA
2007-09-28,51.39,54.0,31.83,36.24,8.3116,214122134.0,0.0,NVDA
2007-08-31,45.1,51.35,40.5,51.16,7.8224,261503271.0,0.0,NVDA
2007-07-31,41.9,47.93,41.77,45.76,6.9967,173697603.0,0.0,NVDA
2007-06-29,35.03,43.87,34.42,41.31,6.3163,241007871.0,0.0,NVDA
2007-05-31,33.49,36.0,32.2,34.639,5.2963,210348803.0,0.0,NVDA
2007-04-30,28.71,33.94,28.28,32.89,5.0289,225335936.0,0.0,NVDA
2007-03-30,30.33,31.6,28.04,28.78,4.4005,245387203.0,0.0,NVDA
2007-02-28,30.36,34.91,30.3,31.0,4.7399,224514870.0,0.0,NVDA
2007-01-31,37.07,37.52,29.911,30.65,4.6864,284456337.0,0.0,NVDA
2006-12-29,36.58,38.96,34.9,37.01,5.6588,166812404.0,0.0,NVDA
2006-11-30,34.41,37.29,31.52,36.99,5.6558,224257537.0,0.0,NVDA
2006-10-31,29.45,34.87,27.67,34.87,5.3316,226145870.0,0.0,NVDA
2006-09-29,28.68,31.25,26.34,29.59,4.5243,191621271.0,0.0,NVDA
2006-08-31,21.87,29.52,20.85,29.11,4.4509,270793004.0,0.0,NVDA
2006-07-31,21.78,22.71,17.17,22.14,3.3852,201745205.0,0.0,NVDA
2006-06-30,23.24,24.69,19.12,21.29,3.2552,204582270.0,0.0,NVDA
2006-05-31,29.5,31.88,22.84,22.98,3.5136,239685937.0,0.0,NVDA
2006-04-28,57.69,61.68,27.73,29.22,4.4677,182909734.0,0.0,NVDA
2006-03-31,47.13,58.23,46.26,57.26,4.3775,131478200.0,0.0,NVDA
2006-02-28,44.15,50.72,42.87,47.13,3.6031,98927100.0,0.0,NVDA
